id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6n7x8wTRN47e9mDorzb40j,Lost I,The Fire & the Fog,12,2019-08-23,0.195,0.207,9,-17.943,0,0.907,0.938,0.104,0.0336,64.88,135842,3
6jGGP9R52LZhMkuqtMR1vh,Teej,Jesse Brown,16,2019-08-30,0.488,0.00666,8,-26.737,1,0.994,0.937,0.103,0.242,118.344,133742,4
338kNVv4R2EmPKZI4hhd8r,Luce del Sole,Piano Sunday,0,2019-04-26,0.55,0.0393,6,-22.248,0,0.995,0.91,0.0733,0.25,73.504,230502,5
3g96bTMTJYduEQeZIfNSqA,Silent Night,Fred McKinnon,6,2018-11-30,0.356,0.109,0,-15.299,1,0.993,0.946,0.0946,0.118,73.25,237919,3
31stzoznfA07CypzBDRvyH,You And Me,Peter Cavallo,26,2019-08-30,0.516,0.187,0,-23.489,1,0.995,0.956,0.089,0.325,143.667,190989,4
3lXKJcG2LXq6hk0QzbpBNq,The Holly and the Ivy,Eric Darken,7,2018-10-22,0.553,0.268,9,-17.883,0,0.964,0.893,0.094,0.389,135.193,181138,3
1PgFLXu3um2BfPU7nDh9VB,Missing Yesterday,Ian Wong,37,2019-08-30,0.461,0.00283,10,-25.859,1,0.995,0.86,0.111,0.229,69.898,115191,3
4AWBuJspTi6sJEenMYmVS6,"In the Scars, We Bond Together (IV)",Kisnou,14,2019-10-18,0.253,0.26,11,-16.044,0,0.99,0.856,0.338,0.2,170.025,183529,4
0yADPEnQaGCbiPDFlsKs98,Snowscape - Remaster,Julia Thomsen,21,2019-04-14,0.102,0.178,2,-16.898,1,0.0309,0.864,0.111,0.183,78.707,164773,4
7jzL11iDtmhLMWhgme7mMt,Sea Inside,Virginio Aiello,28,2019-11-06,0.282,0.0836,9,-20.715,0,0.992,0.954,0.0898,0.0734,131.552,243901,4
2dSzqfUCwA0mdx2Dm2HPC1,Chime Drop Serenade,Steven Cravis,25,2019-08-30,0.54,0.145,0,-21.05,1,0.955,0.912,0.112,0.0737,150.021,152400,3
0yuvuR38fmKkmdy61jPWPB,For B,Matt Stewart-Evans,9,2019-08-30,0.53,0.0431,6,-23.696,1,0.99,0.916,0.101,0.24,129.084,147812,4
52oS7Wax6eY3vHuWkifJ7C,Drift,Michael Logozar,0,2019-10-04,0.442,0.0218,3,-22.93,1,0.994,0.936,0.13,0.183,68.852,157290,4
6SZuxmeqWKosCPMFQSUgKZ,Husk,Alaskan Tapes,7,2019-10-18,0.344,0.0821,7,-17.922,1,0.506,0.849,0.104,0.0799,34.971,249520,4
12CJ5UWVQ0JHsMXcqF87xK,Tired Sadness,Mauro Costa,7,2019-10-20,0.22,0.00743,1,-33.958,1,0.984,0.917,0.0915,0.0644,73.058,151710,4
3JvZP7BUjYZDx0dRKQRANk,Pointillism,Sunshine Recorder,8,2019-08-30,0.43,0.255,0,-22.897,1,0.985,0.934,0.121,0.219,140.001,118980,4
1dqowhe9Sl0408FOV5DiwY,Morning Mellows Memory,Rich Batsford,21,2019-08-30,0.478,0.0128,8,-25.656,1,0.995,0.928,0.118,0.381,71.65,139777,4
5lBtEueQqL0r6dESKjxg9W,Klexos,Andre Corea,11,2019-08-30,0.326,0.141,8,-22.797,1,0.98,0.907,0.104,0.415,145.746,194364,4
5ZTK7cYQjhJK6obRgTGxAU,Sailing by the Stars,Eamonn Watt,8,2019-11-01,0.247,0.00405,1,-35.376,1,0.995,0.922,0.1,0.123,67.268,217004,4
0IAzjwbFxbc2DoemZoCewM,Over,Andy Feldman,9,2019-08-30,0.527,0.279,0,-15.679,1,0.976,0.91,0.133,0.274,104.559,206964,4
4H6gO9EsRxxruqjmv4fgb7,Like Pearls,Jonny Southard,10,2019-08-30,0.531,0.0385,0,-25.619,0,0.994,0.941,0.109,0.605,118.653,118968,3
0LFWbJsvtHa9nOvGYe7ROz,Can't Help Falling in Love,Mauro Costa,13,2019-09-16,0.309,0.00615,5,-36.037,1,0.993,0.928,0.125,0.208,72.84,162750,1
5sNIWrqw1A4ApHUjSDD8zQ,Slow Spun,Maneli Jamal,18,2019-11-01,0.792,0.203,9,-9.128,1,0.955,0.838,0.0983,0.322,80.027,201790,3
6KuYeXjPN9bnbeSd5ARvek,Scent,Matthew Mayer,11,2019-10-11,0.415,0.00219,9,-29.912,0,0.985,0.704,0.0686,0.206,70.642,173141,4
29i4cCsF7k34eL3AuQH569,Lost In The Right Direction,Muriël Bostdorp,15,2019-08-30,0.375,0.0458,11,-27.021,0,0.994,0.928,0.0725,0.162,113.175,175768,4
5jIRDj3mrrCS4wjvflIeDL,Night Walk,Kyle McEvoy,22,2019-08-30,0.322,0.0196,8,-27.316,0,0.995,0.909,0.0972,0.463,89.599,131704,4
7rC7orLxQWzIpi4ShUT9Dd,Touch,Mattia Cupelli,0,2014-12-12,0.466,0.17,3,-25.762,0,0.98,0.947,0.132,0.128,121.669,193730,3
01oeVzlYZtsNy17p5VNDAU,Refusing,Luis Álvarez,11,2019-08-30,0.274,0.00584,11,-34.781,1,0.993,0.924,0.0722,0.138,160.513,146734,4
0z0saBNRUqWsRb5z3OWtbh,The Coldest Day Of The Year,Christina Higham,8,2019-08-30,0.3,0.0921,1,-17.148,1,0.988,0.901,0.112,0.0742,70.757,190430,3
6V3edFaOE4TgMV4jIuh4NX,Synchro Destiny,Maneli Jamal,25,2019-09-27,0.724,0.234,2,-9.575,1,0.927,0.888,0.107,0.435,80.039,153425,4
5jGaukdPfyrg0Pd1Q1NgXK,Akogare,Josh Kramer,9,2019-08-30,0.433,0.0685,3,-21.356,1,0.976,0.929,0.106,0.0947,131.237,253568,4
4xv5mzeewMgn7Ncw1UBSLr,Silhouette Of Someone I Knew,Josh Kramer,7,2019-09-27,0.269,0.0191,0,-24.793,1,0.991,0.867,0.0959,0.284,74.623,170138,1
1hYlyAlRa17KLgFvwVjdGs,Falling Asleep,Michele Nobler,30,2019-11-01,0.333,0.00195,9,-34.28,1,0.981,0.855,0.0952,0.2,69.768,113292,3
53buzv28yrZNQ2JFuvTo9q,An Awakened Dream,Ken Verheecke,16,2019-09-27,0.43,0.194,11,-17.059,1,0.93,0.613,0.0909,0.0686,96.231,198000,4
5jY7ubZb3Dc8AYhbjabGr3,Worries,Raphaël Novarina,10,2019-10-18,0.242,0.0738,3,-23.391,1,0.976,0.9,0.111,0.052,150.005,279000,3
51neM0nb6eqf7XTZkVGY1x,Remember,Kendra Logozar,15,2019-10-18,0.395,0.0849,9,-17.954,1,0.979,0.917,0.0911,0.0399,74.873,192666,4
2l6Z8uJE54l3pa1Y9jBiSg,"Closed Eyes, Dreaming",Elskavon,7,2019-10-17,0.225,0.149,7,-20.774,1,0.973,0.872,0.0773,0.039,107.292,240135,4
0PwQT7uHRq5NwkQbuy0UMQ,Where Were You?,Elijah Bisbee,6,2019-10-17,0.0876,0.105,5,-22.584,1,0.921,0.902,0.0711,0.0385,74.675,239497,4
6R2xwpl2sTrDjY3IVVvrgY,The Trees That Blow No More,Josh Kramer,39,2019-10-18,0.465,0.0963,7,-23.179,0,0.993,0.923,0.0951,0.532,106.352,179248,1
1Xn4MtTAacWnp4m4PNoTSR,Avenoir,Josh Kramer,9,2019-10-18,0.36,0.0991,8,-18.985,0,0.992,0.953,0.104,0.425,170.984,247333,3
5f2KMfPBrmcHHl0AZJJ2oB,Departure,Josh Kramer,10,2019-10-18,0.396,0.0294,3,-23.244,0,0.978,0.926,0.0999,0.178,65.512,228188,3
3B3cB2xwMribgMSoyNk3f4,When Autumn Leaves,Josh Kramer,9,2019-10-18,0.262,0.07,9,-19.276,0,0.907,0.893,0.111,0.125,83.159,186288,3
2k4U5KkG7WzfmeJ0jAw6i5,Saudade,Josh Kramer,8,2019-10-18,0.44,0.111,0,-21.005,0,0.983,0.936,0.108,0.0895,125.394,277000,3
4zBwwd12n9y4IA5fA5Dpao,Gone,Josh Kramer,13,2019-10-18,0.355,0.0427,10,-25.003,1,0.987,0.845,0.108,0.195,107.786,252346,1
18cGvYv9afwo3QXfGfUEqs,Blue Fields,Oscar Basza,15,2019-10-18,0.402,0.0446,8,-28.98,1,0.981,0.924,0.109,0.132,65.819,124126,4
14x7mvhYRTm75g7qY5eqoE,Elle,Muriël Bostdorp,15,2019-10-11,0.42,0.0449,4,-25.799,0,0.995,0.947,0.107,0.322,107.485,120733,3
05h5iDzhjxtnxkM5uiHU2G,Reset,Muriël Bostdorp,13,2019-10-11,0.375,0.0559,11,-29.544,0,0.996,0.871,0.106,0.334,126.75,165275,4
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,71,2017-06-02,0.675,0.751,0,-3.539,1,0.0604,0.0,0.0893,0.612,118.384,181279,4
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),Khalid,73,2018-12-07,0.632,0.686,6,-7.665,0,0.549,0.0,0.2,0.329,89.949,170770,4
1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),Ed Sheeran,71,2017-12-15,0.748,0.749,8,-5.916,0,0.142,0.0,0.0713,0.659,90.09,221013,4
4yJ6CHGtEjUnMsZ4IMqReH,Noir 누아르,SUNMI,0,2019-03-04,0.642,0.677,8,-4.771,0,0.00389,0.0,0.0854,0.258,117.039,209679,4
2SHsNfrHj4iDOVJuDwclPd,Let’s SHUT UP & DANCE,Jason Derulo,43,2019-02-22,0.765,0.893,6,-2.891,0,0.042,0.000271,0.0331,0.715,110.051,208261,4
5WitNasXEIRptoLIQUcXMx,Décalcomanie,MAMAMOO,57,2016-11-07,0.648,0.859,10,-2.384,1,0.113,0.0,0.448,0.541,115.434,215998,4
0M98PvIvx7vZ8LDpzMw1hB,Kill This Love,BLACKPINK,0,2019-04-05,0.738,0.861,2,-4.141,1,0.318,0.00182,0.325,0.58,131.98,189052,4
6Upu6yjkdi0DVI8E3IBZEU,Don't Wanna Cry,SEVENTEEN,67,2017-05-22,0.781,0.683,0,-4.258,1,0.164,1.53e-06,0.16,0.722,100.005,203427,4
2S1Y3QDbYtkkOx2Vahgv56,Somethink,The Colored Paper,0,2018-06-23,0.849,0.558,2,-6.074,1,0.207,0.0,0.0876,0.825,80.087,219187,4
7ql71hBakyMi0Lxiq3Mugs,Who Do You Love,5 Seconds of Summer,0,2019-03-29,0.51,0.835,3,-4.673,1,0.00791,0.0,0.219,0.435,140.024,226747,4
7ehFSpcDs3PBExiLPwXQP9,Crazy,4Minute,0,2015-02-09,0.54,0.929,7,-2.646,1,0.00589,4.01e-06,0.424,0.624,176.023,192400,4
6KUE0HSSudAp9AOycaF6SH,Make It Right,BTS,14,2019-04-12,0.638,0.703,7,-7.874,1,0.0104,0.0,0.132,0.261,105.766,226321,4
07X9vVzKciQRl5wkfM1Jre,Make my story,Lenny code fiction,48,2018-08-22,0.522,0.944,1,-3.154,1,0.00783,0.0,0.565,0.684,132.065,268627,4
0dIOvducp7ujHTqj66cQ3X,Amnesia,5 Seconds of Summer,66,2014-06-27,0.594,0.497,2,-5.26,1,0.0343,0.0,0.162,0.101,101.668,237248,4
7pcKZ4oXSna7ZPg6iJZKFD,Twice,Lenny code fiction,0,2019-01-09,0.407,0.976,8,-3.28,1,0.000105,0.0,0.363,0.659,185.98,232307,4
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,77,2017-04-20,0.555,0.662,11,-4.952,0,0.125,0.0,0.111,0.356,148.128,208733,4
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),Halsey,23,2019-04-12,0.645,0.862,11,-4.757,0,0.0923,0.0,0.192,0.798,119.991,229773,4
0yy8QwH9OOgeF3CBeUDguR,ODD FUTURE,UVERworld,55,2018-07-27,0.694,0.795,0,-4.649,0,0.015,0.0,0.114,0.556,128.036,225907,4
1tjOClAkdMxDfYPO0xvGbG,THE DAY,PornoGraffitti,63,2017-10-25,0.512,0.933,1,-4.759,0,0.000761,0.0,0.342,0.465,92.998,241627,4
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,67,2017-03-17,0.576,0.782,6,-4.825,0,0.00778,0.0,0.285,0.355,141.153,224031,4
4jUEHIrc443f743JbyLN0y,DDU-DU DDU-DU - Japanese Version,BLACKPINK,57,2018-12-05,0.703,0.845,11,-3.479,0,0.0296,0.0,0.213,0.428,139.936,209493,4
5hnbE5BF2e8BCk9OMR1UVC,Mikrokosmos,BTS,17,2019-04-12,0.58,0.858,8,-5.212,1,0.125,0.0,0.0502,0.475,174.039,224225,3
5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,76,2018-10-04,0.752,0.488,6,-7.05,1,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
41CgzGD7xlgnJe14R4cqkL,Paris in the Rain,Lauv,71,2018-05-31,0.426,0.408,3,-9.419,1,0.771,7.88e-06,0.394,0.528,76.309,204712,4
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Khalid,85,2018-04-19,0.351,0.296,4,-10.109,0,0.934,0.0,0.095,0.12,115.284,200186,4
12mGwph2YzDIlChtq3EdXP,Alone,Marshmello,0,2016-05-13,0.636,0.953,2,-3.74,1,0.0244,0.0164,0.108,0.397,142.011,273803,4
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,73,2018-01-12,0.637,0.713,0,-4.333,1,0.181,0.000637,0.137,0.243,129.923,226973,4
2h6HdN3oPr4JijIQV29hv1,Shots,Imagine Dragons,52,2015-10-23,0.552,0.76,11,-6.861,0,0.00713,0.0113,0.313,0.338,104.957,232333,4
36dfGEKTGHxLmdNIYr0VTi,I Walk The Line,Halsey,50,2015-08-28,0.5,0.633,9,-6.251,0,0.0556,0.0,0.311,0.195,119.901,165213,4
5wldXGLEOoRXxMWJ8rIUWE,Lean On,DJ Snake,0,2015-06-01,0.723,0.809,7,-3.081,0,0.00346,0.00123,0.565,0.274,98.007,176561,4
6uBhi9gBXWjanegOb2Phh0,Stay,Alessia Cara,75,2017-02-23,0.69,0.622,5,-5.025,0,0.253,0.0,0.116,0.544,102.04,210091,4
7lBPn6LpIvbvAihTRvBMig,Tiptoe,Imagine Dragons,55,2012-09-04,0.527,0.82,6,-5.855,1,0.00157,1.88e-05,0.076,0.25,120.041,194200,4
67LJNZyfDA1uaPCtlpyuKN,Hellevator,Stray Kids,21,2018-01-08,0.515,0.816,10,-2.33,1,0.00816,0.0,0.351,0.288,78.169,240000,4
43CoIjJAKxjknG9k0YKGo9,Burn,RRILEY,35,2019-05-10,0.794,0.663,2,-5.219,0,0.455,2.75e-06,0.0465,0.565,80.024,184850,4
2kyht6yYIHLianPBFxx7Mt,BTS Cypher Pt.3: Killer,Supreme Boi,5,2014-08-20,0.793,0.924,4,-3.017,0,0.0217,0.0,0.644,0.665,140.03,267783,4
0tBbt8CrmxbjRP0pueQkyU,Wolves,Marshmello,78,2017-10-25,0.724,0.804,11,-4.614,0,0.124,0.0,0.204,0.306,124.987,197993,4
0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,BTS,11,2019-04-12,0.608,0.47,8,-6.73,1,0.226,0.0,0.0963,0.241,81.0,227275,4
2Nu1tX9IlRMx0ztmv8vr3r,New Rules,Dua Lipa,0,2018-06-14,0.763,0.72,9,-5.181,0,0.00261,1.11e-05,0.114,0.592,116.01,212000,4
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,2,2017-05-19,0.752,0.505,9,-7.621,1,0.535,2.55e-06,0.104,0.419,91.97,197437,4
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),Rihanna,79,2016-04-29,0.631,0.927,9,-2.787,0,0.199,0.119,0.148,0.465,123.962,222160,4
7ibZWzytUh41z5ycK2I5N8,Don't Know What To Do,BLACKPINK,0,2019-04-05,0.628,0.64,6,-4.164,0,0.0992,0.0,0.138,0.409,129.815,201081,4
7htOPFqaCfI6j5ssnz2cla,Sing For You,EXO,50,2015-12-10,0.341,0.288,8,-7.544,1,0.852,0.0,0.363,0.443,170.202,235036,3
48XfojJC87VKLlUotYV0Gm,The Truth Untold,Steve Aoki,14,2018-05-18,0.57,0.422,1,-7.561,0,0.372,0.0,0.127,0.169,113.007,242293,4
60wwxj6Dd9NJlirf84wr2c,Clarity,Foxes,73,2012-01-01,0.509,0.781,8,-3.48,1,0.0398,0.0,0.0749,0.176,128.0,271427,4
6jrMVRReY24qzCfe1BRrww,What You Know,Two Door Cinema Club,0,2010-02-07,0.556,0.763,6,-3.952,0,0.000728,6.79e-06,0.071,0.814,138.986,191400,4
0dw7G0QDuW7UwyL0boHKMU,Glad You Came,The Wanted,42,2012-01-01,0.61,0.841,7,-4.579,0,0.056,9.85e-06,0.118,0.431,126.889,198187,4
3a2tuvXCHbW5nuUckuHkKT,Little Talks,Of Monsters and Men,55,2012-01-01,0.445,0.757,1,-5.177,1,0.0206,0.0,0.146,0.421,102.878,266600,4
59fJbRecO16BIw9L1neEug,You Better Know,Red Velvet,47,2017-07-09,0.611,0.668,9,-3.093,1,0.256,0.0,0.096,0.402,119.978,250498,4
3aAoy02NwrmZcqXYYjqNh2,Good Times,All Time Low,53,2017-06-02,0.56,0.887,7,-6.314,1,0.00388,0.0,0.341,0.198,130.026,224947,4
4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,Sebastian Ingrosso,68,2017-07-28,0.467,0.757,2,-3.01,1,0.0866,0.0,0.0742,0.383,131.993,254653,4
7D49Iig0avHre9RFSUMkd2,I Lived,OneRepublic,67,2014-01-01,0.599,0.854,9,-5.429,1,0.0746,0.0,0.278,0.311,119.986,234547,4
6hFivDcvsxoBMOrwOKFyjI,Mr. Big Shot,Anarbor,0,2010-04-20,0.416,0.923,6,-2.941,1,0.00365,0.0,0.357,0.603,185.005,205507,4
3xqxETvPg43KWP0HOGiOmu,Something Good,alt-J,53,2012-09-18,0.682,0.581,7,-10.339,1,0.714,0.323,0.0802,0.539,108.98,217320,4
7rBwqIxEO9p5Nj3vszYvi1,The Great Escape,Woodkid,38,2013-01-01,0.537,0.916,2,-5.525,1,0.406,0.00514,0.141,0.419,161.003,195000,4
2lwwrWVKdf3LR9lbbhnr6R,Float On,Modest Mouse,70,2004-04-05,0.649,0.888,6,-4.807,1,0.013,2.23e-06,0.0888,0.553,100.975,208467,4
2xo44UuPdAFzaVMSX95suy,Forget It (feat. Oliver Tree),Oliver Tree,54,2016-03-11,0.681,0.616,1,-9.173,1,0.00539,0.00403,0.0635,0.121,113.995,212632,4
0iNFkX82Qba4d3MoT9BKz0,Compas,GFRIEND,31,2016-07-11,0.715,0.716,6,-4.802,1,0.339,0.0,0.0759,0.494,127.934,210275,4
0HMjXBAZmSYOTTi33WpMso,History,One Direction,72,2015-11-13,0.655,0.699,11,-4.421,1,0.0352,0.0,0.064,0.802,86.704,187427,4
1T4iwEA2ySieXjWxjiMVWs,Your Wildest Dreams,The Moody Blues,56,1986-01-01,0.534,0.582,7,-15.997,1,0.289,0.0338,0.283,0.653,141.362,291000,4
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,86,2016-01-15,0.506,0.817,11,-5.051,0,0.00272,0.0,0.0486,0.506,109.952,208707,4
46bkeaB7DA45q7PdKWLFkR,Amsterdam,Imagine Dragons,49,2012-09-04,0.516,0.768,9,-4.964,1,0.00852,8.49e-06,0.136,0.204,115.005,241427,4
5ZkAx8zjLiSs1nMmBwJoZS,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",Owl City,66,2012-01-01,0.638,0.831,11,-6.812,0,0.0263,0.0,0.0491,0.388,127.975,218093,4
1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,Bleachers,63,2014-07-14,0.446,0.915,9,-6.221,1,0.00281,3.87e-05,0.218,0.398,190.013,204520,4
3nLrXBLYDtrpZc0urulRU4,summer depression,girl in red,0,2018-03-03,0.691,0.306,9,-15.651,1,0.632,0.479,0.108,0.62,129.929,151693,4
6gLQrU5bvwPf6BTlCSO6x2,Changing Of The Seasons,Two Door Cinema Club,0,2013-01-01,0.537,0.882,2,-4.429,1,4.72e-05,0.000351,0.103,0.545,129.972,227107,4
3rsq3qtqNBId48c0IVraTS,Pay No Mind (feat. Passion Pit),Passion Pit,49,2015-03-30,0.546,0.852,1,-2.445,1,0.00592,0.0,0.159,0.558,112.183,249440,4
1WQFOwtI6EfsvRz7wcDbQm,Gold,Imagine Dragons,54,2014-09-18,0.416,0.459,9,-6.814,0,0.0801,0.00653,0.0551,0.286,164.929,216813,3
2yvrSikYS1UsZhhfmXHrar,"Mother, I'm Here (Zulf's Theme)",Darren Korb,36,2011-08-05,0.472,0.15,3,-14.562,1,0.848,0.0,0.137,0.162,100.655,136801,4
5WQ1hIc5d2EVbRQ8qsj8Uh,Hey Ya! - Radio Mix / Club Mix,Outkast,0,2003-09-23,0.719,0.967,0,-2.435,1,0.0588,0.000249,0.206,0.964,79.505,235213,4
5e0eEX5IQR1bI3MxBFykqa,Again I Go Unnoticed,Dashboard Confessional,0,2001-01-01,0.459,0.811,1,-5.712,1,0.431,0.0,0.0712,0.636,134.984,137067,4
4wsxtmLm89JBwWWAMKLxf2,"Setting Sail, Coming Home (End Theme)",Darren Korb,40,2011-08-05,0.724,0.753,0,-5.076,0,0.00451,0.0182,0.208,0.583,120.06,174874,4
24eBejnVCRxYtfywwB74v5,Infinitesimal,Mother Mother,0,2012-09-18,0.776,0.712,1,-4.201,0,0.062,2.06e-05,0.0486,0.956,130.0,176827,4
10i0kfLlINlV8OT0MOJFBZ,Contact High,Architecture In Helsinki,0,2011,0.823,0.458,11,-4.354,1,0.281,1.1e-06,0.066,0.904,115.985,218347,4
7JbycdiG6tipuQX3idXL50,It's Nice to Be Alive,Ball Park Music,0,2011-09-09,0.454,0.652,8,-6.735,1,0.0421,6.6e-06,0.0774,0.839,94.89,208893,4
5hmgZvtr7XiCdjDSz0eMY0,On My Own,Bluejuice,13,2014-09-26,0.546,0.888,6,-4.67,1,0.000227,0.000127,0.102,0.318,135.047,197160,4
33DxzZNm85rorgfnilllJg,Radioactive,Kings of Leon,0,2010-10-19,0.408,0.925,5,-4.88,1,0.00877,0.000454,0.12,0.361,126.405,206187,4
4KMH24NJKEKufD6TF6EPPp,Hey My Love,Evermore,0,2012-11-27,0.498,0.756,0,-3.638,1,0.22,6.58e-05,0.136,0.414,119.942,219977,4
6cC9RY7MoUx5z3aHjDTNI6,Never Let Me Go,Florence + The Machine,56,2011-01-01,0.461,0.73,9,-3.262,1,0.295,4.31e-06,0.383,0.253,145.197,271013,4
0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,78,2011-09-02,0.56,0.936,3,-5.835,1,0.00847,0.0,0.161,0.371,112.96,218013,4
1KM2YtlA69C6WKbxA1vdsR,Honey & I,HAIM,42,2013-09-30,0.436,0.809,2,-6.423,1,0.0937,0.00289,0.179,0.761,159.596,250133,4
4xy9nsO8EX4OR0c6lf0WFu,She's a Riot,The Jungle Giants,58,2013-08-30,0.494,0.915,7,-3.795,1,0.00214,0.0,0.11,0.607,100.133,221493,4
5ZdzxEs87sPb0htgtp1WKY,Providence,Lisa Mitchell,16,2014-11-03,0.303,0.291,9,-11.787,1,0.66,0.000856,0.0572,0.0937,114.135,309987,4
5bE0gN3bXWh8rcWttcvMto,Time to Run,Lord Huron,48,2012-10-08,0.532,0.86,10,-7.943,1,0.496,0.536,0.114,0.314,109.027,323973,4
6MMojjMFcyv3btdSXFGeYc,Byegone,Volcano Choir,0,2013-09-03,0.496,0.352,0,-10.28,1,0.917,0.0374,0.118,0.102,140.01,262533,4
0d0bU9qHxAHvuJRjio7cU6,Play with Fire,Vance Joy,44,2013-09-03,0.62,0.524,0,-8.282,1,0.485,2.34e-05,0.106,0.244,120.027,263053,4
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,77,2014-09-09,0.484,0.731,1,-6.694,1,0.431,0.0,0.151,0.51,101.654,204280,4
3tFECpGckFpp0HpQje78gi,Forever Young,Youth Group,50,2007-01-30,0.379,0.664,11,-6.863,1,0.0167,0.000679,0.0915,0.301,115.272,239120,4
0VpFFXnT2kNjqJmTv57aZi,Life in Technicolor ii,Coldplay,45,2008-11-24,0.472,0.909,9,-7.073,1,0.00158,5.16e-05,0.248,0.278,131.051,245100,4
7w5cxTEzp1rfV3KCy0Bd5N,Home,Edward Sharpe & The Magnetic Zeros,67,2009-07-14,0.542,0.589,2,-6.623,1,0.292,0.000522,0.177,0.137,111.665,303200,4
1vrjcPplEuenckUzGGp2UR,Fourth Of July,Fall Out Boy,57,2015-01-20,0.481,0.974,4,-3.388,0,0.139,0.00998,0.406,0.516,79.964,224360,4
60ZGteAEtPCnGE6zevgUcd,Mountain Sound,Of Monsters and Men,61,2012-01-01,0.379,0.879,1,-4.336,0,0.0421,0.00449,0.146,0.37,102.021,211453,4
2ZQyksYO4zzhyHNcueL0CP,Home,Phillip Phillips,0,2012-01-01,0.592,0.792,0,-5.884,1,0.0215,0.0,0.159,0.293,121.001,209227,4
437h9GRi70A1BzMzh4cyra,From Finner,Of Monsters and Men,39,2012-01-01,0.375,0.657,8,-6.661,0,0.0161,0.00115,0.13,0.182,96.041,223440,3
70DdsUJga2N9tylx5PrU9q,My Fault,Imagine Dragons,27,2012-09-04,0.596,0.814,7,-6.226,1,0.113,0.0195,0.112,0.519,108.51,175333,4
41ux34KaK6kvPP9PtdAPso,Safe,Westlife,0,2010-11-19,0.456,0.492,2,-8.133,1,0.266,0.0,0.104,0.207,139.79,233280,4
25DpvTS4zsmLiVLx8Zv3N0,Dream,Imagine Dragons,55,2014-09-18,0.346,0.509,1,-7.693,0,0.674,7.97e-05,0.0685,0.115,143.437,258000,4
082T4CgUFyV0tjPdzaq6ml,Tell Me What To Do,SHINee,46,2016-11-15,0.602,0.926,7,-1.78,1,0.102,0.0,0.317,0.288,125.107,246787,4
2x2SotEkKozaFh6H1aVnOZ,Who We Are,Imagine Dragons,54,2015-10-30,0.407,0.656,6,-7.088,0,0.00746,0.255,0.343,0.39,173.954,249347,4
47nPb8z39sIDBPjL7az706,O My Heart,Mother Mother,0,2008-09-23,0.714,0.858,6,-5.035,1,0.0333,0.0247,0.0468,0.603,146.025,211453,4
0qwpBiu4uhW9hiQ6P4NePz,The Anchor,Bastille,51,2016-09-09,0.369,0.76,8,-3.901,0,0.313,0.0,0.139,0.261,131.605,204819,4
1oxOiOjsi7plNOZEhoPLPj,Good Grief,Bastille,64,2016-09-09,0.73,0.758,1,-4.888,1,0.147,0.0,0.311,0.877,120.041,206493,4
7i6pxHwCREvogBRpGyMzFX,Spring and a Storm,Tally Hall,49,2005-10-24,0.467,0.743,2,-7.214,1,0.197,0.00732,0.671,0.341,137.671,287813,4
3Ue79QtEfx0xECmXb28LeK,Nine Point Eight,Mili,31,2014-09-24,0.429,0.704,2,-6.803,1,0.0725,3.17e-05,0.125,0.554,82.025,190610,4
56NkIxSZZiMpFP5ZNSxtnT,Someday,The Strokes,67,2001-07-30,0.542,0.531,9,-7.481,1,0.0033,1.51e-06,0.338,0.671,105.97,183391,4
3CE3PYF64qJBjq54Uf9ZiW,Our Time Now,Plain White T's,54,2006,0.563,0.912,0,-4.432,1,0.00989,3.9e-06,0.369,0.939,102.979,170213,4
5THPJToPbXswRx9sn498iB,Arms Tonite,Mother Mother,0,2008-09-23,0.687,0.646,4,-3.841,1,0.0973,0.000593,0.161,0.323,139.978,216667,4
5uD7O3FdlxyGhRZpUiu5Dl,Give It Up,I Fight Dragons,21,2010-11-30,0.57,0.884,10,-5.454,1,0.00271,3.13e-05,0.34,0.758,158.968,213293,4
6zJms3MX11Qu1IKF44LoRW,Us,Regina Spektor,50,2004-08-17,0.217,0.305,1,-9.495,1,0.885,0.00271,0.201,0.12,82.848,292400,4
